step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,row_id,hour,day,is_transfer,is_cash_out,orig_txn_count_prior,orig_amount_prior_sum,orig_avg_amount_prior,orig_prev_step,orig_time_since_prev,orig_prev_amount,orig_amount_to_oldbalance_ratio,orig_balance_drop,orig_balance_drop_ratio,orig_amount_vs_prior_avg,dest_txn_count_prior,dest_amount_prior_sum,dest_avg_amount_prior,dest_prev_step,dest_time_since_prev,amount_vs_dest_prior_avg,orig_txn_count_last_1,orig_amount_sum_last_1,orig_txn_count_last_6,orig_amount_sum_last_6,orig_txn_count_last_24,orig_amount_sum_last_24,anomaly_score,anomaly_rank
686,CASH_IN,477839.98,C543857720,6118044.86,6595884.84,C1232822169,4800683.22,4322843.24,0,0,6312530,14,28,0,0,0,0.0,,,,,0.07810337958195357,-477839.9799999995,-0.07810337958195349,,12,2724557.18,227046.43166666667,376.0,310.0,2.1045914551149187,0.0,0.0,0.0,0.0,0.0,0.0,0.5951518710462623,4494
710,TRANSFER,854534.92,C1212600016,271.0,0.0,C558272544,18004.8,872539.72,0,0,6357149,14,29,1,0,0,0.0,,,,,3153.2653874538746,271.0,1.0,,6,1279799.4500000002,213299.90833333335,335.0,375.0,4.006260137086322,0.0,0.0,0.0,0.0,0.0,0.0,0.5951404806446583,4495
670,CASH_OUT,7450.95,C40648651,45652.0,38201.05,C44507629,8127798.78,8135249.72,0,0,6295455,22,27,0,1,0,0.0,,,,,0.16321190747393324,7450.949999999997,0.16321190747393316,,6,5559905.18,926650.8633333333,429.0,241.0,0.008040730651453304,0.0,0.0,0.0,0.0,0.0,0.0,0.5951321103771513,4496
715,CASH_IN,109017.0,C737512999,155.0,109172.0,C1506530392,112102.66,3085.66,0,0,6358946,19,29,0,0,0,0.0,,,,,703.3354838709678,-109017.0,-703.3354838709678,,3,378757.02,126252.34000000001,403.0,312.0,0.8634849857040273,0.0,0.0,0.0,0.0,0.0,0.0,0.5951303509745344,4497
691,CASH_OUT,45166.52,C1851614591,0.0,0.0,C1116601682,14854986.74,14900153.27,0,0,6337493,19,28,0,1,0,0.0,,,,,,0.0,,,9,3558248.67,395360.9633333333,398.0,293.0,0.11424122305650998,0.0,0.0,0.0,0.0,0.0,0.0,0.5950980908209915,4498
690,CASH_OUT,322510.52,C963088243,52.0,0.0,C1781842080,1431151.99,1753662.51,0,0,6332332,18,28,0,1,0,0.0,,,,,6202.125384615385,52.0,1.0,,15,2359400.49,157293.366,374.0,316.0,2.050375856283729,0.0,0.0,0.0,0.0,0.0,0.0,0.5950954952950438,4499
681,TRANSFER,1685378.6,C1896956683,37396.0,0.0,C34732437,0.0,1685378.6,0,0,6298435,9,28,1,0,0,0.0,,,,,45.06841908225479,37396.0,1.0,,3,829904.0699999998,276634.68999999994,394.0,287.0,6.092434032767186,0.0,0.0,0.0,0.0,0.0,0.0,0.5950932449942039,4500
681,CASH_IN,248156.9,C2126820341,352.0,248508.9,C255225571,0.0,0.0,0,0,6297326,9,28,0,0,0,0.0,,,,,704.9911931818182,-248156.9,-704.9911931818182,,5,671692.52,134338.50400000002,160.0,521.0,1.847250733118183,0.0,0.0,0.0,0.0,0.0,0.0,0.5950829240329292,4501
640,TRANSFER,606775.73,C875476721,299018.16,0.0,C1710384366,1117404.31,1724180.04,0,0,6277083,16,26,1,0,0,0.0,,,,,2.029227020860539,299018.16,1.0,,12,5353962.35,446163.5291666666,401.0,239.0,1.3599850510715676,0.0,0.0,0.0,0.0,0.0,0.0,0.5950786965888049,4502
640,CASH_OUT,452358.77,C392854801,0.0,0.0,C782738554,7309418.02,7761776.8,0,0,6277427,16,26,0,1,0,0.0,,,,,,0.0,,,32,9064398.870000001,283262.46468750003,395.0,245.0,1.5969598036896626,0.0,0.0,0.0,0.0,0.0,0.0,0.5950596997353319,4503
707,CASH_OUT,227050.35,C1175513721,0.0,0.0,C1306319262,6946257.59,7173307.94,0,0,6353872,11,29,0,1,0,0.0,,,,,,0.0,,,30,10805665.25,360188.8416666667,448.0,259.0,0.6303647524154055,0.0,0.0,0.0,0.0,0.0,0.0,0.5950576887447326,4504
637,CASH_OUT,135979.06,C1110743590,0.0,0.0,C316818057,17395599.13,17531578.19,0,0,6274705,13,26,0,1,0,0.0,,,,,,0.0,,,20,11036967.08,551848.354,612.0,25.0,0.24640656987444776,0.0,0.0,0.0,0.0,0.0,0.0,0.5950487165085673,4505
709,TRANSFER,353318.59,C993095372,139.0,0.0,C741319083,634610.98,987929.58,0,0,6355487,13,29,1,0,0,0.0,,,,,2541.8603597122305,139.0,1.0,,14,1456587.39,104041.95642857142,398.0,311.0,3.3959241264610984,0.0,0.0,0.0,0.0,0.0,0.0,0.5950300508185796,4506
683,CASH_OUT,85219.33,C1297807469,212060.0,126840.67,C273789858,5717388.23,5802607.56,0,0,6301755,11,28,0,1,0,0.0,,,,,0.40186423653682923,85219.33,0.40186423653682923,,31,9243518.41,298178.01322580647,397.0,286.0,0.28580018049642203,0.0,0.0,0.0,0.0,0.0,0.0,0.5950291205710196,4507
688,CASH_IN,308240.3,C195347019,48271.0,356511.3,C648024535,6590206.01,6281965.7,0,0,6324087,16,28,0,0,0,0.0,,,,,6.385620766091442,-308240.3,-6.385620766091442,,13,6667049.9799999995,512849.9984615384,402.0,286.0,0.6010340273465297,0.0,0.0,0.0,0.0,0.0,0.0,0.595028891657589,4508
659,CASH_OUT,77817.42,C1786750744,6688.0,0.0,C557651085,10764171.05,10841988.47,0,0,6285559,11,27,0,1,0,0.0,,,,,11.635379784688995,6688.0,1.0,,6,5016102.51,836017.085,326.0,333.0,0.09308113601530045,0.0,0.0,0.0,0.0,0.0,0.0,0.5950219955357707,4509
659,CASH_IN,443419.48,C1648158046,5066159.62,5509579.1,C1662330657,3376673.5,2933254.02,0,0,6285291,11,27,0,0,0,0.0,,,,,0.08752576177218829,-443419.4799999995,-0.0875257617721882,,11,3828533.3400000003,348048.4854545455,403.0,256.0,1.2740164044124531,0.0,0.0,0.0,0.0,0.0,0.0,0.595011308260261,4510
687,CASH_IN,250083.97,C67212788,792.0,250875.97,C1877243721,38455.81,0.0,0,0,6312992,15,28,0,0,0,0.0,,,,,315.76258838383836,-250083.97,-315.76258838383836,,1,38455.81000000003,38455.81000000003,373.0,314.0,6.503151799429003,0.0,0.0,0.0,0.0,0.0,0.0,0.595004777174706,4511
661,TRANSFER,1803100.73,C646819369,0.0,0.0,C2141256230,6516381.56,8319482.3,0,0,6289651,13,27,1,0,0,0.0,,,,,,0.0,,,11,1892288.52,172026.2290909091,637.0,24.0,10.48154539879574,0.0,0.0,0.0,0.0,0.0,0.0,0.5950044672684968,4512
691,CASH_IN,472004.21,C1819503549,2812262.45,3284266.66,C1394839703,3744260.77,3272256.56,0,0,6335209,19,28,0,0,0,0.0,,,,,0.16783789507270205,-472004.20999999996,-0.16783789507270203,,26,6960617.57,267716.0603846154,334.0,357.0,1.7630776776032533,0.0,0.0,0.0,0.0,0.0,0.0,0.5949847313888095,4513
646,CASH_OUT,10000000.0,C896022572,10000000.0,0.0,C1741236640,0.0,10000000.0,1,0,6281471,22,26,0,1,0,0.0,,,,,1.0,10000000.0,1.0,,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5949655172260041,4514
646,CASH_OUT,10000000.0,C51318897,10000000.0,0.0,C259016801,0.0,10000000.0,1,0,6281479,22,26,0,1,0,0.0,,,,,1.0,10000000.0,1.0,,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5949655172260041,4515
661,CASH_OUT,165161.53,C66374024,0.0,0.0,C1852870231,12901727.63,13066889.15,0,0,6287889,13,27,0,1,0,0.0,,,,,,0.0,,,23,13504501.47,587152.2378260869,548.0,113.0,0.2812925155688846,0.0,0.0,0.0,0.0,0.0,0.0,0.5949642040185341,4516
681,CASH_IN,517304.73,C266572139,6518046.05,7035350.78,C466512263,587540.99,70236.26,0,0,6299189,9,28,0,0,0,0.0,,,,,0.07936500080419039,-517304.73000000045,-0.07936500080419046,,6,821815.1600000001,136969.19333333336,396.0,285.0,3.7767962080426933,0.0,0.0,0.0,0.0,0.0,0.0,0.594956328669507,4517
681,CASH_OUT,287302.18,C1146607221,0.0,0.0,C752046389,8382438.11,8669740.29,0,0,6297257,9,28,0,1,0,0.0,,,,,,0.0,,,19,9035758.14,475566.21789473685,378.0,303.0,0.6041265531261774,0.0,0.0,0.0,0.0,0.0,0.0,0.5949489987157498,4518
694,CASH_IN,226438.29,C1896901464,5279253.67,5505691.95,C1687870485,2774746.41,2548308.13,0,0,6347486,22,28,0,0,0,0.0,,,,,0.04289210258767505,-226438.28000000026,-0.04289210069346796,,28,6608830.92,236029.67571428572,401.0,293.0,0.959363644909227,0.0,0.0,0.0,0.0,0.0,0.0,0.5949433132593145,4519
683,CASH_OUT,94277.34,C461911315,118448.43,24171.09,C431687661,3595380.07,3689657.41,0,0,6302467,11,28,0,1,0,0.0,,,,,0.7959357502670149,94277.34,0.7959357502670149,,39,8718330.94,223546.94717948718,396.0,287.0,0.4217339632211759,0.0,0.0,0.0,0.0,0.0,0.0,0.594920539298298,4520
692,CASH_OUT,77569.67,C1006775564,12558.0,0.0,C1258342685,6917727.68,6995297.36,0,0,6339618,20,28,0,1,0,0.0,,,,,6.176912724956203,12558.0,1.0,,5,7240494.04,1448098.808,403.0,289.0,0.05356655883663983,0.0,0.0,0.0,0.0,0.0,0.0,0.594887481374516,4521
681,CASH_OUT,25472.63,C1855110422,61669.0,36196.37,C2017694378,8077163.85,8102636.48,0,0,6298482,9,28,0,1,0,0.0,,,,,0.41305404660364203,25472.629999999997,0.413054046603642,,21,8483691.559999999,403985.3123809523,380.0,301.0,0.0630533566922841,0.0,0.0,0.0,0.0,0.0,0.0,0.5948821738758721,4522
661,CASH_IN,331919.28,C883069892,5051845.25,5383764.53,C1452190384,1934928.3,1603009.02,0,0,6289168,13,27,0,0,0,0.0,,,,,0.06570258263552313,-331919.28000000026,-0.06570258263552319,,29,5188842.6899999995,178925.61,397.0,264.0,1.85506859526705,0.0,0.0,0.0,0.0,0.0,0.0,0.5948681585719835,4523
709,CASH_OUT,158053.08,C67094378,9998.0,0.0,C726804082,6697752.73,6855805.81,0,0,6355173,13,29,0,1,0,0.0,,,,,15.808469693938786,9998.0,1.0,,36,9796189.53,272116.3758333333,332.0,377.0,0.5808289909637957,0.0,0.0,0.0,0.0,0.0,0.0,0.5948535379561852,4524
690,CASH_IN,88464.15,C1144935264,10877.0,99341.15,C1948838736,4659525.01,4571060.86,0,0,6332390,18,28,0,0,0,0.0,,,,,8.133138733106554,-88464.15,-8.133138733106554,,37,9675243.54,261493.06864864862,379.0,311.0,0.3383039958082544,0.0,0.0,0.0,0.0,0.0,0.0,0.5948475830927441,4525
644,CASH_OUT,132167.54,C442280199,0.0,0.0,C2011921271,15573152.46,15705320.0,0,0,6279487,20,26,0,1,0,0.0,,,,,,0.0,,,22,10204875.72,463857.9872727273,522.0,122.0,0.28493104274669206,0.0,0.0,0.0,0.0,0.0,0.0,0.5948364778575942,4526
681,CASH_IN,228348.79,C257074586,10729902.37,10958251.16,C653818544,3972165.83,3743817.03,0,0,6299383,9,28,0,0,0,0.0,,,,,0.02128153473590273,-228348.79000000097,-0.02128153473590282,,8,2230367.0300000003,278795.87875000003,505.0,176.0,0.8190536783535577,0.0,0.0,0.0,0.0,0.0,0.0,0.5947892482597322,4527
688,CASH_IN,135179.27,C1351182772,7067746.89,7202926.16,C777812754,4370763.17,4235583.89,0,0,6324844,16,28,0,0,0,0.0,,,,,0.019126218313117886,-135179.27000000048,-0.01912621831311796,,31,6148925.080000001,198352.4219354839,381.0,307.0,0.6815105592407054,0.0,0.0,0.0,0.0,0.0,0.0,0.5947778640745242,4528
688,CASH_IN,238985.44,C812483936,8086847.48,8325832.91,C157006083,1877328.21,1638342.78,0,0,6321921,16,28,0,0,0,0.0,,,,,0.02955236148462639,-238985.4299999997,-0.02955236024805054,,29,4797351.17,165425.9024137931,397.0,291.0,1.4446675914283755,0.0,0.0,0.0,0.0,0.0,0.0,0.5947638458463719,4529
644,CASH_IN,253843.83,C791637409,503.0,254346.83,C1979999366,365327.52,111483.69,0,0,6280375,20,26,0,0,0,0.0,,,,,504.6597017892644,-253843.83,-504.6597017892644,,14,2357846.4,168417.6,333.0,311.0,1.5072286388120955,0.0,0.0,0.0,0.0,0.0,0.0,0.5947573373835822,4530
656,CASH_OUT,401333.66,C953142192,991465.0,590131.34,C775139503,3309988.29,3711321.95,0,0,6283731,8,27,0,1,0,0.0,,,,,0.4047885301044414,401333.66000000003,0.40478853010444144,,30,7290273.72,243009.12399999998,505.0,151.0,1.6515168376970077,0.0,0.0,0.0,0.0,0.0,0.0,0.5947538644626295,4531
672,CASH_IN,172714.47,C1591037557,3859600.56,4032315.03,C12106208,4053090.1,3880375.62,0,0,6296068,0,28,0,0,0,0.0,,,,,0.04474931208943549,-172714.46999999974,-0.044749312089435424,,7,4415736.510000001,630819.5014285715,451.0,221.0,0.27379380252015983,0.0,0.0,0.0,0.0,0.0,0.0,0.5947353973435641,4532
687,CASH_IN,405610.07,C849047099,5941971.59,6347581.66,C1907602368,2401900.2,1996290.13,0,0,6317066,15,28,0,0,0,0.0,,,,,0.06826186626045447,-405610.0700000003,-0.06826186626045452,,22,3926498.0900000003,178477.1859090909,428.0,259.0,2.2726157852275946,0.0,0.0,0.0,0.0,0.0,0.0,0.5947343347812218,4533
656,CASH_IN,491966.92,C676189188,4810510.47,5302477.4,C59681246,2162774.39,1670807.46,0,0,6283592,8,27,0,0,0,0.0,,,,,0.10226917144616464,-491966.93000000063,-0.10226917352494623,,14,3445075.82,246076.84428571427,353.0,303.0,1.9992410152528952,0.0,0.0,0.0,0.0,0.0,0.0,0.5947329700809892,4534
692,CASH_IN,423358.58,C1312551018,2880446.71,3303805.3,C1544763161,4695453.92,4272095.33,0,0,6344351,20,28,0,0,0,0.0,,,,,0.14697670973402596,-423358.58999999985,-0.14697671320570962,,17,6196167.64,364480.4494117647,404.0,288.0,1.1615398869356608,0.0,0.0,0.0,0.0,0.0,0.0,0.594716654036661,4535
692,CASH_OUT,280097.46,C2052684738,512968.0,232870.54,C1657828796,4840430.47,5120527.93,0,0,6340516,20,28,0,1,0,0.0,,,,,0.546033007906926,280097.45999999996,0.5460330079069259,,17,5618861.13,330521.24294117646,405.0,287.0,0.8474416273747631,0.0,0.0,0.0,0.0,0.0,0.0,0.5947058482902333,4536
681,TRANSFER,1340713.49,C1220443593,0.0,0.0,C658426100,2693308.98,4034022.46,0,0,6298812,9,28,1,0,0,0.0,,,,,,0.0,,,18,3949339.1899999995,219407.73277777774,380.0,301.0,6.110602725920841,0.0,0.0,0.0,0.0,0.0,0.0,0.5947042808363744,4537
687,TRANSFER,948987.44,C1592424731,202815.0,0.0,C1944707144,774252.62,1723240.06,0,0,6314997,15,28,1,0,0,0.0,,,,,4.679079160811577,202815.0,1.0,,11,1316954.5100000002,119723.1372727273,395.0,292.0,7.926516641793494,0.0,0.0,0.0,0.0,0.0,0.0,0.5947029067237526,4538
680,TRANSFER,10000000.0,C23027348,12651994.1,2651994.1,C1188014046,0.0,0.0,1,0,6296772,8,28,1,0,0,0.0,,,,,0.7903892399064587,10000000.0,0.7903892399064587,,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.594661469976303,4539
686,CASH_IN,275991.65,C1453730470,9428718.89,9704710.54,C1099731960,3016574.36,2740582.71,0,0,6309320,14,28,0,0,0,0.0,,,,,0.029271383866658052,-275991.6499999985,-0.02927138386665789,,10,3891904.8000000003,389190.48000000004,396.0,290.0,0.7091428598150705,0.0,0.0,0.0,0.0,0.0,0.0,0.5946608999313162,4540
717,CASH_OUT,200862.41,C163364900,4106.0,0.0,C1900062041,4838838.9,5039701.31,0,0,6360782,21,29,0,1,0,0.0,,,,,48.91924257184608,4106.0,1.0,,37,9646444.11,260714.70567567565,374.0,343.0,0.7704299206269906,0.0,0.0,0.0,0.0,0.0,0.0,0.594657749286468,4541
686,CASH_IN,324336.42,C481299309,26545.0,350881.42,C682808483,4813209.71,4488873.29,0,0,6310973,14,28,0,0,0,0.0,,,,,12.218362026747032,-324336.42,-12.218362026747032,,30,6938257.67,231275.25566666666,379.0,307.0,1.4023827108744435,0.0,0.0,0.0,0.0,0.0,0.0,0.5946349654072082,4542
649,CASH_IN,99876.6,C235440190,7988256.6,8088133.2,C487293187,2448830.2,2348953.6,0,0,6281743,1,27,0,0,0,0.0,,,,,0.01250292836111449,-99876.60000000056,-0.01250292836111456,,3,2686349.6900000004,895449.8966666668,522.0,127.0,0.11153789885039128,0.0,0.0,0.0,0.0,0.0,0.0,0.5946223012298042,4543
692,TRANSFER,1209221.79,C265064204,4164.1,0.0,C860455438,1752412.27,2961634.06,0,0,6341122,20,28,1,0,0,0.0,,,,,290.39211114046253,4164.1,1.0,,13,2032594.8399999999,156353.4492307692,373.0,319.0,7.733899034202016,0.0,0.0,0.0,0.0,0.0,0.0,0.5946213802155436,4544
687,TRANSFER,1509923.27,C204017122,22160.0,0.0,C297384776,4176906.91,5686830.18,0,0,6319419,15,28,1,0,0,0.0,,,,,68.13733167870036,22160.0,1.0,,9,2402600.66,266955.6288888889,522.0,165.0,5.6560832835199495,0.0,0.0,0.0,0.0,0.0,0.0,0.594609182724863,4545
637,TRANSFER,1281100.13,C472409590,0.0,0.0,C153958571,2322108.93,5537701.13,0,0,6274637,13,26,1,0,0,0.0,,,,,,0.0,,,17,4071665.87,239509.75705882354,400.0,237.0,5.348843177546883,0.0,0.0,0.0,0.0,0.0,0.0,0.5946034657726652,4546
688,DEBIT,3390.07,C562871838,41.0,0.0,C1823444140,14699076.5,14702466.57,0,0,6323640,16,28,0,0,0,0.0,,,,,82.68463414634147,41.0,1.0,,16,3637384.1300000004,227336.50812500002,402.0,286.0,0.014912123125142682,0.0,0.0,0.0,0.0,0.0,0.0,0.5945970797446793,4547
692,CASH_IN,26038.37,C381688736,10876933.89,10902972.26,C314223954,2440569.96,2414531.59,0,0,6342148,20,28,0,0,0,0.0,,,,,0.0023939071675280724,-26038.36999999918,-0.002393907167527997,,13,3899282.7099999995,299944.8238461538,407.0,285.0,0.08681053290439668,0.0,0.0,0.0,0.0,0.0,0.0,0.5945922040022272,4548
705,CASH_IN,187418.24,C821504015,414.0,187832.24,C1826843653,0.0,0.0,0,0,6353147,9,29,0,0,0,0.0,,,,,452.7010628019323,-187418.24,-452.7010628019323,,1,664830.66,664830.66,135.0,570.0,0.28190372567955874,0.0,0.0,0.0,0.0,0.0,0.0,0.5945900906906039,4549
637,CASH_OUT,307288.44,C1033942129,253191.0,0.0,C1413230197,2636677.83,2943966.27,0,0,6273457,13,26,0,1,0,0.0,,,,,1.2136625709444648,253191.0,1.0,,35,7503402.449999999,214382.9271428571,394.0,243.0,1.43336246078604,0.0,0.0,0.0,0.0,0.0,0.0,0.5945877373987593,4550
681,TRANSFER,7205232.04,C883661432,0.0,0.0,C1925189162,9453557.29,16658789.33,0,0,6297340,9,28,1,0,0,0.0,,,,,,0.0,,,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5945874304538058,4551
705,CASH_IN,214340.03,C1666906460,5355066.22,5569406.26,C630371504,5553799.28,5339459.25,0,0,6352294,9,29,0,0,0,0.0,,,,,0.04002565443532461,-214340.04000000004,-0.04002565630271516,,5,5974035.659999999,1194807.1319999998,596.0,109.0,0.17939299511981827,0.0,0.0,0.0,0.0,0.0,0.0,0.5945856133412654,4552
644,CASH_IN,398784.67,C1056989304,1784.0,400568.67,C803424689,199439.07,0.0,0,0,6281097,20,26,0,0,0,0.0,,,,,223.53400784753362,-398784.67,-223.53400784753362,,1,199439.07,199439.07,402.0,242.0,1.999531335560279,0.0,0.0,0.0,0.0,0.0,0.0,0.5945833542948915,4553
688,CASH_OUT,470122.19,C307720495,13235.0,0.0,C649047894,6496090.15,6966212.34,0,0,6327152,16,28,0,1,0,0.0,,,,,35.521132602946736,13235.0,1.0,,4,6676075.17,1669018.7925,355.0,333.0,0.2816757918560105,0.0,0.0,0.0,0.0,0.0,0.0,0.5945784049787396,4554
694,TRANSFER,817493.11,C1045872425,0.0,0.0,C1995389557,4749729.3,5567222.4,0,0,6347261,22,28,1,0,0,0.0,,,,,,0.0,,,8,5627259.2299999995,703407.4037499999,405.0,289.0,1.1621900844969604,0.0,0.0,0.0,0.0,0.0,0.0,0.5945778585335033,4555
691,CASH_OUT,49081.1,C626519496,0.0,0.0,C1892867454,7776175.32,7825256.43,0,0,6338113,19,28,0,1,0,0.0,,,,,,0.0,,,32,10249120.31,320285.0096875,377.0,314.0,0.15324195174756416,0.0,0.0,0.0,0.0,0.0,0.0,0.5945622281662962,4556
688,CASH_IN,75208.14,C347757127,18296419.64,18371627.78,C1460145853,85364.3,10156.16,0,0,6323991,16,28,0,0,0,0.0,,,,,0.004110538645253766,-75208.1400000006,-0.004110538645253799,,14,2900721.13,207194.36642857143,302.0,386.0,0.36298351782613447,0.0,0.0,0.0,0.0,0.0,0.0,0.5945592051650391,4557
686,CASH_OUT,110796.43,C1475252663,64.0,0.0,C1407010141,7069611.11,7180407.53,0,0,6312058,14,28,0,1,0,0.0,,,,,1731.19421875,64.0,1.0,,22,4612825.46,209673.88454545455,324.0,362.0,0.5284226513959623,0.0,0.0,0.0,0.0,0.0,0.0,0.5945572212646973,4558
692,CASH_OUT,18645.54,C192631609,0.0,0.0,C1890013492,6646382.88,6665028.42,0,0,6342287,20,28,0,1,0,0.0,,,,,,0.0,,,2,6646382.88,3323191.44,382.0,310.0,0.005610733036794294,0.0,0.0,0.0,0.0,0.0,0.0,0.5945552224326424,4559
684,CASH_OUT,239953.41,C1067301357,14056.0,0.0,C1852870231,13066889.15,13306842.57,0,0,6306213,12,28,0,1,0,0.0,,,,,17.071244308480363,14056.0,1.0,,24,13669663.0,569569.2916666666,661.0,23.0,0.4212892329532923,0.0,0.0,0.0,0.0,0.0,0.0,0.5945343043706696,4560
681,CASH_IN,397870.49,C1996439904,4725183.97,5123054.46,C1237568114,2292456.49,1894586.0,0,0,6299825,9,28,0,0,0,0.0,,,,,0.08420211626172938,-397870.4900000002,-0.08420211626172944,,16,4818805.6899999995,301175.35562499997,396.0,285.0,1.3210592519243083,0.0,0.0,0.0,0.0,0.0,0.0,0.5945316784573156,4561
681,TRANSFER,561918.63,C1776000501,261664.99,0.0,C299245206,1586570.26,2148488.89,0,0,6297538,9,28,1,0,0,0.0,,,,,2.14747349272824,261664.99,1.0,,11,1637777.7200000002,148888.88363636367,382.0,299.0,3.774080483888863,0.0,0.0,0.0,0.0,0.0,0.0,0.5945295695476892,4562
687,CASH_IN,227830.49,C824978099,6063804.11,6291634.6,C894227993,3725598.69,3497768.19,0,0,6315507,15,28,0,0,0,0.0,,,,,0.03757220481846996,-227830.4899999993,-0.03757220481846985,,4,3725598.6799999997,931399.6699999999,397.0,290.0,0.24461087687523017,0.0,0.0,0.0,0.0,0.0,0.0,0.5945272525196578,4563
686,CASH_IN,388138.07,C1998184221,10956813.62,11344951.69,C640495735,438053.37,49915.3,0,0,6310298,14,28,0,0,0,0.0,,,,,0.03542435633764116,-388138.0700000003,-0.03542435633764119,,7,1448084.96,206869.28,346.0,340.0,1.8762479861678834,0.0,0.0,0.0,0.0,0.0,0.0,0.5945254628065204,4564
687,CASH_IN,251296.79,C1289308400,609.0,251905.79,C594925249,471415.0,220118.2,0,0,6316277,15,28,0,0,0,0.0,,,,,412.63840722495894,-251296.79,-412.63840722495894,,10,3239527.7399999998,323952.774,402.0,285.0,0.7757204449806626,0.0,0.0,0.0,0.0,0.0,0.0,0.5945209522590035,4565
684,CASH_OUT,340234.64,C626208253,364.0,0.0,C272415489,1808862.19,2149096.82,0,0,6304212,12,28,0,1,1,8534.73999999999,8534.73999999999,304.0,380.0,8534.74,934.7105494505495,364.0,1.0,39.864675432409236,26,4515421.29,173670.0496153846,596.0,88.0,1.9590864444012932,1.0,8534.74,1.0,8534.74,1.0,8534.74,0.5945122825314462,4566
695,CASH_OUT,267678.48,C1157764659,0.0,0.0,C511944470,4850244.41,5117922.89,0,0,6349045,23,28,0,1,0,0.0,,,,,,0.0,,,33,9183875.99,278299.27242424246,403.0,292.0,0.9618367941398998,0.0,0.0,0.0,0.0,0.0,0.0,0.5944788098844891,4567
675,CASH_OUT,1091589.88,C9735820,1091589.88,0.0,C158741308,375880.91,1467470.79,1,0,6296644,3,28,0,1,0,0.0,,,,,1.0,1091589.88,1.0,,1,375880.9099999999,375880.9099999999,394.0,281.0,2.9040843814068666,0.0,0.0,0.0,0.0,0.0,0.0,0.5944727850689145,4568
687,CASH_IN,394929.09,C2058628131,8454970.36,8849899.44,C360250017,1762306.28,1367377.2,0,0,6314302,15,28,0,0,0,0.0,,,,,0.04670969538443184,-394929.0800000001,-0.046709694201695594,,25,4638995.02,185559.80079999997,550.0,137.0,2.128311672557045,0.0,0.0,0.0,0.0,0.0,0.0,0.5944636727362326,4569
661,CASH_IN,244370.77,C1942015907,1687852.7,1932223.46,C1908796324,11448542.71,11204171.94,0,0,6288898,13,27,0,0,0,0.0,,,,,0.14478204762773433,-244370.76,-0.14478204170304673,,15,3145077.31,209671.82066666667,397.0,264.0,1.1654917156869506,0.0,0.0,0.0,0.0,0.0,0.0,0.5944434593534922,4570
644,CASH_IN,172805.14,C1229226479,5252547.11,5425352.25,C1564353608,7706966.83,7534161.69,0,0,6279719,20,26,0,0,0,0.0,,,,,0.032899303210628415,-172805.13999999966,-0.032899303210628346,,15,8475499.6,565033.3066666666,522.0,122.0,0.3058317765716136,0.0,0.0,0.0,0.0,0.0,0.0,0.594443384742597,4571
640,CASH_IN,223710.61,C1833237003,9356919.32,9580629.92,C357488433,3953662.15,3729951.55,0,0,6277773,16,26,0,0,0,0.0,,,,,0.023908575285225393,-223710.59999999963,-0.023908574216497534,,17,5239615.3,308212.6647058823,395.0,245.0,0.7258319842680053,0.0,0.0,0.0,0.0,0.0,0.0,0.5944289045293651,4572
695,TRANSFER,159566.29,C608513561,0.0,0.0,C44658799,7132406.73,7291973.02,0,0,6350703,23,28,1,0,0,0.0,,,,,,0.0,,,4,7176205.140000001,1794051.2850000001,570.0,125.0,0.08894187771226394,0.0,0.0,0.0,0.0,0.0,0.0,0.5944085845064656,4573
640,CASH_OUT,2746.07,C1853533479,404680.14,401934.08,C1832323051,6508819.4,6511565.47,0,0,6276743,16,26,0,1,0,0.0,,,,,0.006785779010553866,2746.0599999999977,0.0067857542996797365,,29,9751967.809999999,336274.75206896546,400.0,240.0,0.008166149801923928,0.0,0.0,0.0,0.0,0.0,0.0,0.5943738179052179,4574
640,CASH_IN,329490.94,C1055054384,997898.34,1327389.28,C635620837,5014702.57,4685211.62,0,0,6277206,16,26,0,0,0,0.0,,,,,0.33018487634722393,-329490.94000000006,-0.330184876347224,,30,8150501.06,271683.3686666667,398.0,242.0,1.2127755247479226,0.0,0.0,0.0,0.0,0.0,0.0,0.5943663719644415,4575
684,TRANSFER,744464.55,C1809812130,235290.0,0.0,C1439971986,0.0,744464.55,0,0,6304534,12,28,1,0,0,0.0,,,,,3.1640297080198905,235290.0,1.0,,2,195407.89,97703.945,403.0,281.0,7.61959560588879,0.0,0.0,0.0,0.0,0.0,0.0,0.594359166182871,4576
691,CASH_IN,113009.4,C1577824653,6000191.7,6113201.1,C1661651792,7238807.72,7125798.32,0,0,6338254,19,28,0,0,0,0.0,,,,,0.018834298244171096,-113009.39999999944,-0.018834298244171006,,27,7283077.0,269743.5925925926,526.0,165.0,0.4189511932937136,0.0,0.0,0.0,0.0,0.0,0.0,0.5943547328539927,4577
