hour,type,txn_count,fraud_count,total_amount,fraud_rate
384,CASH_IN,581,0,9.865449e+07,0.0
384,CASH_OUT,649,3,1.0967401e+08,0.004622496147919877
384,DEBIT,93,0,273249.84,0.0
384,PAYMENT,2012,0,2.1431128e+07,0.0
384,TRANSFER,253,3,2.1338155e+08,0.011857707509881422
385,CASH_IN,249,0,4.402963e+07,0.0
385,CASH_OUT,189,4,3.2967268e+07,0.021164021164021163
385,DEBIT,46,0,174979.8,0.0
385,PAYMENT,852,0,8.041556e+06,0.0
385,TRANSFER,83,4,5.7082704e+07,0.04819277108433735
386,CASH_IN,182,0,3.0163022e+07,0.0
386,CASH_OUT,85,8,4.7301416e+07,0.09411764705882353
386,DEBIT,36,0,72422.19,0.0
386,PAYMENT,285,0,3.434133e+06,0.0
386,TRANSFER,45,8,5.094114e+07,0.17777777777777778
387,CASH_OUT,14,14,7.117273e+07,1.0
387,TRANSFER,14,14,7.606492e+07,1.0
388,CASH_OUT,9,9,1.7032028e+07,1.0
388,TRANSFER,9,9,1.7032028e+07,1.0
389,CASH_OUT,5,5,1.279793e+07,1.0
389,TRANSFER,5,5,1.279793e+07,1.0
390,CASH_OUT,6,6,8.617994e+06,1.0
390,TRANSFER,6,6,8.617994e+06,1.0
391,CASH_OUT,6,6,6.8214835e+06,1.0
391,TRANSFER,6,6,6.8214835e+06,1.0
392,CASH_OUT,5,5,3.9676792e+06,1.0
392,TRANSFER,5,5,3.9676792e+06,1.0
393,CASH_IN,4257,0,7.152624e+08,0.0
393,CASH_OUT,6710,2,1.2198049e+09,0.00029806259314456036
393,DEBIT,130,0,6.088851e+06,0.0
393,PAYMENT,6497,0,1.3685886e+08,0.0
393,TRANSFER,1675,2,2.4990108e+09,0.0011940298507462687
394,CASH_IN,6839,0,1.1989691e+09,0.0
394,CASH_OUT,10275,5,1.9487305e+09,0.00048661800486618007
394,DEBIT,197,0,862006.6,0.0
394,PAYMENT,9127,0,1.8733109e+08,0.0
394,TRANSFER,2521,5,3.0978877e+09,0.0019833399444664813
395,CASH_IN,5610,0,1.00714496e+09,0.0
395,CASH_OUT,7905,4,1.4515235e+09,0.0005060088551549652
395,DEBIT,184,0,642692.2,0.0
395,PAYMENT,7151,0,1.3133211e+08,0.0
395,TRANSFER,1947,4,1.3219672e+09,0.002054442732408834
396,CASH_IN,7593,0,1.3798583e+09,0.0
396,CASH_OUT,12733,4,2.351451e+09,0.00031414434932851645
396,DEBIT,241,0,1.7720418e+06,0.0
396,PAYMENT,10605,0,2.0720066e+08,0.0
396,TRANSFER,2903,4,2.4964818e+09,0.0013778849466069584
397,CASH_IN,6817,0,1.2813249e+09,0.0
397,CASH_OUT,11380,5,2.153429e+09,0.0004393673110720562
397,DEBIT,174,0,662111.7,0.0
397,PAYMENT,9413,0,1.8709493e+08,0.0
397,TRANSFER,2564,5,2.2930017e+09,0.0019500780031201249
398,CASH_IN,6154,0,1.0917553e+09,0.0
398,CASH_OUT,9825,13,1.8513916e+09,0.0013231552162849872
398,DEBIT,147,0,329289.22,0.0
398,PAYMENT,8126,0,1.4277525e+08,0.0
398,TRANSFER,2404,13,1.9383397e+09,0.005407653910149751
399,CASH_IN,6905,0,1.2677743e+09,0.0
399,CASH_OUT,11127,6,2.0299223e+09,0.0005392289026691831
399,DEBIT,168,0,401318.22,0.0
399,PAYMENT,9383,0,1.8191003e+08,0.0
399,TRANSFER,2640,6,2.4374513e+09,0.0022727272727272726
400,CASH_IN,6866,0,1.246857e+09,0.0
400,CASH_OUT,11692,8,2.0858651e+09,0.0006842285323297981
400,DEBIT,182,0,485152.94,0.0
400,PAYMENT,9469,0,1.7828262e+08,0.0
400,TRANSFER,2701,8,2.0967154e+09,0.002961865975564606
401,CASH_IN,7121,0,1.2474244e+09,0.0
401,CASH_OUT,12951,8,2.212386e+09,0.000617712917921396
401,DEBIT,172,0,476856.75,0.0
401,PAYMENT,10455,0,1.8879026e+08,0.0
401,TRANSFER,2769,8,2.0698424e+09,0.00288912964969303
402,CASH_IN,8737,0,1.4728397e+09,0.0
402,CASH_OUT,15792,6,2.5479928e+09,0.00037993920972644377
402,DEBIT,193,0,596500.7,0.0
402,PAYMENT,12138,0,1.6701307e+08,0.0
402,TRANSFER,3358,6,2.4079434e+09,0.001786777843954735
403,CASH_IN,9861,0,1.6191873e+09,0.0
403,CASH_OUT,17468,8,2.5902024e+09,0.0004579803068468056
403,DEBIT,206,0,911025.06,0.0
403,PAYMENT,14107,0,1.7007486e+08,0.0
403,TRANSFER,3513,8,2.3663854e+09,0.002277255906632508
404,CASH_IN,7697,0,1.199493e+09,0.0
404,CASH_OUT,13389,9,1.8879194e+09,0.0006721935917544253
404,DEBIT,194,0,757889.56,0.0
404,PAYMENT,12686,0,1.41735e+08,0.0
404,TRANSFER,2760,9,1.6321599e+09,0.003260869565217391
405,CASH_IN,3473,0,5.460338e+08,0.0
405,CASH_OUT,4797,5,7.061661e+08,0.0010423181154888472
405,DEBIT,113,0,394375.5,0.0
405,PAYMENT,6908,0,8.5226296e+07,0.0
405,TRANSFER,1313,5,9.1494106e+08,0.003808073115003808
406,CASH_IN,2342,0,3.6948608e+08,0.0
406,CASH_OUT,2846,12,4.8376842e+08,0.004216444132115249
406,DEBIT,137,0,657788.56,0.0
406,PAYMENT,5661,0,8.207832e+07,0.0
406,TRANSFER,1037,12,8.0111706e+08,0.011571841851494697
407,CASH_IN,1371,0,2.3187472e+08,0.0
407,CASH_OUT,1581,3,2.483931e+08,0.0018975332068311196
407,DEBIT,145,0,406372.5,0.0
407,PAYMENT,4200,0,5.3059724e+07,0.0
407,TRANSFER,640,3,4.371602e+08,0.0046875
408,CASH_IN,1420,0,2.3077787e+08,0.0
408,CASH_OUT,1372,5,2.4913094e+08,0.0036443148688046646
408,DEBIT,213,0,671100.3,0.0
408,PAYMENT,4551,0,4.581791e+07,0.0
408,TRANSFER,700,5,4.9297238e+08,0.007142857142857143
409,CASH_IN,106,0,1.9184196e+07,0.0
409,CASH_OUT,75,10,4.720856e+07,0.13333333333333333
409,DEBIT,24,0,22546.61,0.0
409,PAYMENT,243,0,2.6854118e+06,0.0
409,TRANSFER,35,10,5.514889e+07,0.2857142857142857
410,CASH_OUT,10,10,1.4407958e+07,1.0
410,TRANSFER,10,10,1.4407958e+07,1.0
411,CASH_OUT,8,8,2.2217234e+07,1.0
411,TRANSFER,8,8,2.2217234e+07,1.0
412,CASH_OUT,4,4,3.465744e+06,1.0
412,TRANSFER,4,4,3.465744e+06,1.0
413,CASH_IN,69,0,1.0461219e+07,0.0
413,CASH_OUT,60,7,1.9483296e+07,0.11666666666666667
413,DEBIT,3,0,2558.42,0.0
413,PAYMENT,136,0,661666.75,0.0
413,TRANSFER,21,7,2.5426894e+07,0.3333333333333333
414,CASH_OUT,8,8,2.0197674e+07,1.0
414,TRANSFER,8,8,2.0197674e+07,1.0
415,CASH_OUT,8,8,5.8694335e+06,1.0
415,TRANSFER,8,8,5.8694335e+06,1.0
416,CASH_IN,443,0,6.985342e+07,0.0
416,CASH_OUT,563,4,1.08505224e+08,0.007104795737122558
416,DEBIT,23,0,58817.5,0.0
416,PAYMENT,946,0,1.1256127e+07,0.0
416,TRANSFER,207,4,1.5549442e+08,0.01932367149758454
417,CASH_OUT,3,3,3.3162595e+06,1.0
417,TRANSFER,3,3,3.3162595e+06,1.0
418,CASH_OUT,3,3,1.3791364e+06,1.0
418,TRANSFER,3,3,1.3791364e+06,1.0
419,CASH_IN,384,0,6.882248e+07,0.0
419,CASH_OUT,355,5,7.030584e+07,0.014084507042253521
419,DEBIT,17,0,33717.33,0.0
419,PAYMENT,436,0,1.713913e+07,0.0
419,TRANSFER,65,5,3.7337404e+07,0.07692307692307693
420,CASH_IN,644,0,1.1498392e+08,0.0
420,CASH_OUT,886,6,1.6337035e+08,0.006772009029345372
420,DEBIT,11,0,23297.38,0.0
420,PAYMENT,847,0,1.0413391e+07,0.0
420,TRANSFER,232,6,2.2738472e+08,0.02586206896551724
421,CASH_OUT,7,7,2.7451624e+07,1.0
421,TRANSFER,7,7,2.7451624e+07,1.0
422,CASH_IN,400,0,7.70999e+07,0.0
422,CASH_OUT,351,5,7.530457e+07,0.014245014245014245
422,DEBIT,9,0,21526.121,0.0
422,PAYMENT,416,0,1.0732257e+07,0.0
422,TRANSFER,83,5,8.074832e+07,0.060240963855421686
423,CASH_IN,223,0,4.3402092e+07,0.0
423,CASH_OUT,216,3,4.779353e+07,0.013888888888888888
423,DEBIT,7,0,20869.12,0.0
423,PAYMENT,271,0,3.1213982e+06,0.0
423,TRANSFER,49,3,2.7085558e+07,0.061224489795918366
424,CASH_OUT,7,7,1.1795984e+07,1.0
424,TRANSFER,7,7,1.1795984e+07,1.0
425,CASH_OUT,14,14,4.5356716e+07,1.0
425,TRANSFER,14,14,6.4941756e+07,1.0
426,CASH_IN,1136,0,1.8628072e+08,0.0
426,CASH_OUT,1770,1,3.004941e+08,0.0005649717514124294
426,DEBIT,40,0,66555.016,0.0
426,PAYMENT,1616,0,2.0668384e+07,0.0
426,TRANSFER,577,1,3.8087066e+08,0.0017331022530329288
427,CASH_OUT,7,7,1.1140047e+07,1.0
427,TRANSFER,7,7,1.1140047e+07,1.0
428,CASH_IN,775,0,1.1421679e+08,0.0
428,CASH_OUT,914,3,1.2610825e+08,0.0032822757111597373
428,DEBIT,14,0,35198.832,0.0
428,PAYMENT,899,0,8.508009e+06,0.0
428,TRANSFER,190,3,1.2031297e+08,0.015789473684210527
429,CASH_IN,616,0,8.947179e+07,0.0
429,CASH_OUT,636,2,8.7011976e+07,0.0031446540880503146
429,DEBIT,9,0,42757.01,0.0
429,PAYMENT,903,0,7.507886e+06,0.0
429,TRANSFER,193,2,1.2250506e+08,0.010362694300518135
430,CASH_OUT,4,4,6.678468e+06,1.0
430,TRANSFER,4,4,6.678468e+06,1.0
431,CASH_IN,269,0,4.1081036e+07,0.0
431,CASH_OUT,290,3,4.726693e+07,0.010344827586206896
431,DEBIT,29,0,44957.74,0.0
431,PAYMENT,967,0,8.3825375e+06,0.0
431,TRANSFER,130,3,7.980407e+07,0.023076923076923078
432,CASH_OUT,2,2,2.0577758e+06,1.0
432,TRANSFER,2,2,2.0577758e+06,1.0
433,CASH_OUT,3,3,1.870177e+06,1.0
433,TRANSFER,3,3,1.870177e+06,1.0
434,CASH_OUT,4,4,7.5331895e+06,1.0
434,TRANSFER,4,4,7.5331895e+06,1.0
435,CASH_OUT,2,2,1.5092705e+06,1.0
435,TRANSFER,2,2,1.5092705e+06,1.0
436,CASH_IN,94,0,1.599187e+07,0.0
436,CASH_OUT,28,8,1.3793437e+07,0.2857142857142857
436,DEBIT,5,0,16736.8,0.0
436,PAYMENT,94,0,307600.6,0.0
436,TRANSFER,27,8,2.7134224e+07,0.2962962962962963
437,CASH_OUT,8,8,1.2023223e+07,1.0
437,TRANSFER,8,8,1.2023223e+07,1.0
438,CASH_OUT,6,6,6.99417e+06,1.0
438,TRANSFER,6,6,6.99417e+06,1.0
439,CASH_IN,204,0,3.449625e+07,0.0
439,CASH_OUT,80,6,2.042945e+07,0.075
439,DEBIT,11,0,23173.531,0.0
439,PAYMENT,547,0,3.9833412e+06,0.0
439,TRANSFER,41,6,3.1246478e+07,0.14634146341463414
440,CASH_OUT,9,9,5.321245e+07,1.0
440,TRANSFER,9,9,5.321245e+07,1.0
441,CASH_OUT,5,5,8.3524785e+06,1.0
441,TRANSFER,5,5,8.3524785e+06,1.0
442,CASH_IN,350,0,5.333945e+07,0.0
442,CASH_OUT,299,6,4.6661572e+07,0.020066889632107024
442,DEBIT,6,0,37275.14,0.0
442,PAYMENT,478,0,4.200441e+06,0.0
442,TRANSFER,89,6,4.6035096e+07,0.06741573033707865
443,CASH_OUT,5,5,4.941633e+06,1.0
443,TRANSFER,5,5,4.941633e+06,1.0
444,CASH_OUT,10,10,2.796499e+07,1.0
444,TRANSFER,10,10,2.796499e+07,1.0
445,CASH_IN,2,0,431558.5,0.0
445,CASH_OUT,26,3,5.243498e+06,0.11538461538461539
445,PAYMENT,9,0,103490.35,0.0
445,TRANSFER,27,3,1.4825556e+07,0.1111111111111111
446,CASH_OUT,6,6,1.1623602e+07,1.0
446,TRANSFER,6,6,1.1623602e+07,1.0
447,CASH_OUT,5,5,8.513565e+06,1.0
447,TRANSFER,5,5,8.513565e+06,1.0
448,CASH_IN,624,0,9.393282e+07,0.0
448,CASH_OUT,832,3,1.2724882e+08,0.003605769230769231
448,DEBIT,17,0,48053.48,0.0
448,PAYMENT,849,0,1.2615097e+07,0.0
448,TRANSFER,226,3,1.4841102e+08,0.01327433628318584
449,CASH_IN,283,0,4.671597e+07,0.0
449,CASH_OUT,349,3,6.1736576e+07,0.008595988538681949
449,DEBIT,3,0,4746.69,0.0
449,PAYMENT,460,0,5.528909e+06,0.0
449,TRANSFER,99,3,5.4263136e+07,0.030303030303030304
450,CASH_OUT,8,8,2.1451634e+07,1.0
450,TRANSFER,8,8,2.1451634e+07,1.0
451,CASH_IN,845,0,1.2906116e+08,0.0
451,CASH_OUT,1340,2,1.8362667e+08,0.0014925373134328358
451,DEBIT,16,0,23593.61,0.0
451,PAYMENT,1252,0,1.209089e+07,0.0
451,TRANSFER,298,2,1.9912573e+08,0.006711409395973154
452,CASH_IN,144,0,2.1578068e+07,0.0
452,CASH_OUT,72,5,2.1786872e+07,0.06944444444444445
452,DEBIT,2,0,4402.61,0.0
452,PAYMENT,70,0,718020.56,0.0
452,TRANSFER,20,5,1.858232e+07,0.25
453,CASH_IN,5,0,578204.5,0.0
453,CASH_OUT,19,4,6.0590785e+06,0.21052631578947367
453,DEBIT,1,0,2615.96,0.0
453,PAYMENT,22,0,252638.78,0.0
453,TRANSFER,12,4,1.3233241e+07,0.3333333333333333
454,CASH_OUT,10,3,2.514864e+06,0.3
454,PAYMENT,16,0,111806.91,0.0
454,TRANSFER,13,3,1.0692088e+07,0.23076923076923078
455,CASH_IN,158,0,2.405038e+07,0.0
455,CASH_OUT,95,5,1.7403364e+07,0.05263157894736842
455,DEBIT,5,0,12215.291,0.0
455,PAYMENT,505,0,6.3122715e+06,0.0
455,TRANSFER,61,5,3.633868e+07,0.08196721311475409
456,CASH_OUT,9,9,1.5974982e+07,1.0
456,TRANSFER,9,9,1.5974982e+07,1.0
457,CASH_OUT,5,5,2.4980702e+06,1.0
457,TRANSFER,5,5,2.4980702e+06,1.0
458,CASH_IN,113,0,1.9452974e+07,0.0
458,CASH_OUT,80,3,1.2714057e+07,0.0375
458,DEBIT,20,0,17812.25,0.0
458,PAYMENT,208,0,1.4145759e+06,0.0
458,TRANSFER,17,3,7.1394415e+06,0.17647058823529413
459,CASH_OUT,4,4,1.481051e+06,1.0
459,TRANSFER,4,4,1.481051e+06,1.0
460,CASH_OUT,14,8,6.770763e+06,0.5714285714285714
460,DEBIT,2,0,53614.75,0.0
460,PAYMENT,15,0,33804.35,0.0
460,TRANSFER,28,8,1.5031116e+07,0.2857142857142857
461,CASH_OUT,31,8,1.442892e+07,0.25806451612903225
461,PAYMENT,25,0,72135.69,0.0
461,TRANSFER,27,8,2.417318e+07,0.2962962962962963
462,CASH_OUT,8,8,6.4669655e+06,1.0
462,TRANSFER,8,8,6.4669655e+06,1.0
463,CASH_OUT,5,5,7.787846e+06,1.0
463,TRANSFER,5,5,7.787846e+06,1.0
464,CASH_OUT,8,8,9.823925e+06,1.0
464,TRANSFER,8,8,9.823925e+06,1.0
465,CASH_OUT,6,6,1.0097911e+07,1.0
465,TRANSFER,6,6,1.0097911e+07,1.0
466,CASH_IN,238,0,4.2259436e+07,0.0
466,CASH_OUT,272,3,5.292617e+07,0.011029411764705883
466,DEBIT,4,0,10970.12,0.0
466,PAYMENT,393,0,6.1998e+06,0.0
466,TRANSFER,77,3,6.4144052e+07,0.03896103896103896
467,CASH_OUT,6,6,3.336949e+06,1.0
467,TRANSFER,6,6,3.336949e+06,1.0
468,CASH_OUT,6,6,4.213878e+06,1.0
468,TRANSFER,6,6,4.213878e+06,1.0
469,CASH_IN,1222,0,2.3090304e+08,0.0
469,CASH_OUT,2189,4,4.2276544e+08,0.001827318410232983
469,DEBIT,28,0,78772.6,0.0
469,PAYMENT,2000,0,2.5602108e+07,0.0
469,TRANSFER,577,4,4.4919898e+08,0.006932409012131715
470,CASH_OUT,6,6,6.9649305e+06,1.0
470,TRANSFER,6,6,6.9649305e+06,1.0
471,CASH_IN,676,0,1.2066466e+08,0.0
471,CASH_OUT,872,1,1.6021496e+08,0.0011467889908256881
471,DEBIT,13,0,20837.64,0.0
471,PAYMENT,834,0,1.1724731e+07,0.0
471,TRANSFER,225,1,1.8644075e+08,0.0044444444444444444
472,CASH_IN,5,0,1.118611e+06,0.0
472,CASH_OUT,39,4,1.0269274e+07,0.10256410256410256
472,DEBIT,1,0,364.98,0.0
472,PAYMENT,13,0,451513.7,0.0
472,TRANSFER,26,4,3.8737276e+07,0.15384615384615385
473,CASH_OUT,5,5,711566.75,1.0
473,TRANSFER,5,5,711566.75,1.0
474,CASH_IN,769,0,1.356074e+08,0.0
474,CASH_OUT,897,4,1.7015483e+08,0.004459308807134894
474,DEBIT,11,0,14795.34,0.0
474,PAYMENT,787,0,7.631175e+06,0.0
474,TRANSFER,264,4,2.6493053e+08,0.015151515151515152
475,CASH_OUT,7,7,2.0839188e+06,1.0
475,TRANSFER,7,7,2.0839188e+06,1.0
476,CASH_IN,762,0,1.271815e+08,0.0
476,CASH_OUT,1283,4,1.792987e+08,0.003117692907248636
476,DEBIT,23,0,46152.6,0.0
476,PAYMENT,1303,0,1.489931e+07,0.0
476,TRANSFER,384,4,2.7198026e+08,0.010416666666666666
477,CASH_OUT,5,5,1.9160596e+07,1.0
477,TRANSFER,5,5,1.9160596e+07,1.0
478,CASH_IN,399,0,6.571736e+07,0.0
478,CASH_OUT,348,3,4.445924e+07,0.008620689655172414
478,DEBIT,24,0,24210.76,0.0
478,PAYMENT,948,0,9.118794e+06,0.0
478,TRANSFER,189,3,1.3031153e+08,0.015873015873015872
479,CASH_IN,182,0,2.5797654e+07,0.0
479,CASH_OUT,92,2,1.891027e+07,0.021739130434782608
479,DEBIT,12,0,20992.95,0.0
479,PAYMENT,555,0,4.455537e+06,0.0
479,TRANSFER,63,2,4.9578348e+07,0.031746031746031744
480,CASH_OUT,3,3,972629.5,1.0
480,TRANSFER,3,3,972629.5,1.0
481,CASH_OUT,7,7,3.7380338e+06,1.0
481,TRANSFER,7,7,3.7380338e+06,1.0
482,CASH_OUT,8,8,3.8091268e+06,1.0
482,TRANSFER,8,8,3.8091268e+06,1.0
483,CASH_IN,120,0,1.9142232e+07,0.0
483,CASH_OUT,54,4,1.9702916e+07,0.07407407407407407
483,DEBIT,3,0,3018.2,0.0
483,PAYMENT,112,0,415786.2,0.0
483,TRANSFER,28,4,2.467384e+07,0.14285714285714285
484,CASH_OUT,3,3,250567.6,1.0
484,TRANSFER,3,3,250567.6,1.0
485,CASH_OUT,6,6,8.335195e+06,1.0
485,TRANSFER,6,6,8.335195e+06,1.0
486,CASH_OUT,4,4,6.1539255e+06,1.0
486,TRANSFER,4,4,6.1539255e+06,1.0
487,CASH_IN,191,0,3.2664608e+07,0.0
487,CASH_OUT,100,7,1.9217568e+07,0.07
487,DEBIT,19,0,63303.04,0.0
487,PAYMENT,502,0,3.1055625e+06,0.0
487,TRANSFER,100,7,5.776784e+07,0.07
488,CASH_OUT,4,4,5.7678245e+06,1.0
488,TRANSFER,4,4,5.7678245e+06,1.0
489,CASH_OUT,7,7,1.0030303e+07,1.0
489,TRANSFER,7,7,1.0030303e+07,1.0
490,CASH_IN,933,0,1.7231877e+08,0.0
490,CASH_OUT,1286,5,2.3681947e+08,0.0038880248833592537
490,DEBIT,19,0,2.7300055e+06,0.0
490,PAYMENT,1210,0,1.9261858e+07,0.0
490,TRANSFER,372,5,3.3978205e+08,0.013440860215053764
491,CASH_OUT,6,6,4.8245775e+06,1.0
491,TRANSFER,6,6,4.8245775e+06,1.0
492,CASH_IN,1169,0,2.1854008e+08,0.0
492,CASH_OUT,1641,3,3.1539603e+08,0.0018281535648994515
492,DEBIT,24,0,63462.72,0.0
492,PAYMENT,1712,0,3.7693044e+07,0.0
492,TRANSFER,573,3,6.0112986e+08,0.005235602094240838
493,CASH_IN,466,0,8.3016184e+07,0.0
493,CASH_OUT,627,4,1.1781061e+08,0.006379585326953748
493,DEBIT,3,0,12267.76,0.0
493,PAYMENT,557,0,8.012305e+06,0.0
493,TRANSFER,166,4,2.1348917e+08,0.024096385542168676
494,CASH_OUT,4,4,1.1328256e+07,1.0
494,TRANSFER,4,4,1.1328256e+07,1.0
495,CASH_IN,794,0,1.3278378e+08,0.0
495,CASH_OUT,1165,8,2.05009e+08,0.0068669527896995704
495,DEBIT,5,0,11626.98,0.0
495,PAYMENT,967,0,1.3016345e+07,0.0
495,TRANSFER,325,8,3.7187254e+08,0.024615384615384615
496,CASH_IN,219,0,3.9291296e+07,0.0
496,CASH_OUT,244,3,4.6269556e+07,0.012295081967213115
496,DEBIT,6,0,13582.1,0.0
496,PAYMENT,301,0,3.8945832e+06,0.0
496,TRANSFER,103,3,7.28811e+07,0.02912621359223301
497,CASH_OUT,10,10,2.2098402e+07,1.0
497,TRANSFER,10,10,2.2098402e+07,1.0
498,CASH_OUT,6,6,2.1067472e+07,1.0
498,TRANSFER,6,6,2.1067472e+07,1.0
499,CASH_OUT,5,5,1.9117474e+06,1.0
499,TRANSFER,5,5,1.9117474e+06,1.0
500,CASH_IN,1296,0,1.9066898e+08,0.0
500,CASH_OUT,1981,2,2.6896912e+08,0.0010095911155981827
500,DEBIT,18,0,22622.32,0.0
500,PAYMENT,2194,0,2.4498942e+07,0.0
500,TRANSFER,619,2,3.9704637e+08,0.0032310177705977385
501,CASH_OUT,14,14,3.9807336e+07,1.0
501,TRANSFER,14,14,3.9807336e+07,1.0
502,CASH_IN,118,0,1.873036e+07,0.0
502,CASH_OUT,83,6,1.8182898e+07,0.07228915662650602
502,DEBIT,1,0,1615.88,0.0
502,PAYMENT,86,0,673252.2,0.0
502,TRANSFER,25,6,1.9116488e+07,0.24
503,CASH_IN,328,0,5.091798e+07,0.0
503,CASH_OUT,297,5,4.4042268e+07,0.016835016835016835
503,DEBIT,14,0,16871.66,0.0
503,PAYMENT,1098,0,8.628693e+06,0.0
503,TRANSFER,141,5,8.274459e+07,0.03546099290780142
504,CASH_OUT,5,5,5.019757e+06,1.0
504,TRANSFER,5,5,5.019757e+06,1.0
505,CASH_IN,155,0,2.6357358e+07,0.0
505,CASH_OUT,109,4,2.6694226e+07,0.03669724770642202
505,DEBIT,32,0,35319.9,0.0
505,PAYMENT,565,0,5.1920315e+06,0.0
505,TRANSFER,75,4,4.032411e+07,0.05333333333333334
506,CASH_OUT,4,4,1.8664902e+07,1.0
506,TRANSFER,4,4,1.8664902e+07,1.0
507,CASH_OUT,7,7,2.1053604e+07,1.0
507,TRANSFER,7,7,2.1053604e+07,1.0
508,CASH_OUT,3,3,953634.1,1.0
508,TRANSFER,3,3,953634.1,1.0
509,CASH_IN,102,0,1.7259448e+07,0.0
509,CASH_OUT,63,7,1.5327134e+07,0.1111111111111111
509,DEBIT,2,0,1848.84,0.0
509,PAYMENT,98,0,483234.72,0.0
509,TRANSFER,23,7,1.5828206e+07,0.30434782608695654
510,CASH_OUT,5,5,8.175986e+06,1.0
510,TRANSFER,5,5,8.175986e+06,1.0
511,CASH_OUT,3,3,1.520492e+06,1.0
511,TRANSFER,3,3,1.520492e+06,1.0
512,CASH_OUT,6,6,1.2271275e+07,1.0
512,TRANSFER,6,6,1.2271275e+07,1.0
513,CASH_OUT,5,5,2.1764052e+06,1.0
513,TRANSFER,5,5,2.1764052e+06,1.0
514,CASH_IN,2082,0,3.547742e+08,0.0
514,CASH_OUT,2734,7,5.412143e+08,0.002560351133869788
514,DEBIT,66,0,344456.47,0.0
514,PAYMENT,2975,0,4.3403584e+07,0.0
514,TRANSFER,876,7,1.0595366e+09,0.007990867579908675
515,CASH_OUT,3,3,427481.47,1.0
515,TRANSFER,3,3,427481.47,1.0
516,CASH_OUT,7,7,2.4658016e+07,1.0
516,TRANSFER,7,7,2.4658016e+07,1.0
517,CASH_IN,359,0,5.9046964e+07,0.0
517,CASH_OUT,435,3,8.285855e+07,0.006896551724137931
517,DEBIT,7,0,16271.209,0.0
517,PAYMENT,484,0,9.282712e+06,0.0
517,TRANSFER,106,3,8.189522e+07,0.02830188679245283
518,CASH_IN,853,0,1.5742008e+08,0.0
518,CASH_OUT,1215,4,2.0978918e+08,0.0032921810699588477
518,DEBIT,22,0,67324.39,0.0
518,PAYMENT,1080,0,1.45691e+07,0.0
518,TRANSFER,318,4,2.6807717e+08,0.012578616352201259
519,CASH_OUT,6,6,2.931461e+06,1.0
519,TRANSFER,6,6,2.931461e+06,1.0
520,CASH_IN,736,0,1.3019401e+08,0.0
520,CASH_OUT,1051,6,1.9957085e+08,0.005708848715509039
520,DEBIT,18,0,50768.152,0.0
520,PAYMENT,969,0,1.3910357e+07,0.0
520,TRANSFER,263,6,2.4564144e+08,0.022813688212927757
521,CASH_OUT,7,7,5.972995e+06,1.0
521,TRANSFER,7,7,5.972995e+06,1.0
522,CASH_IN,4101,0,6.852141e+08,0.0
522,CASH_OUT,7084,7,1.1323264e+09,0.0009881422924901185
522,DEBIT,121,0,428765.03,0.0
522,PAYMENT,5740,0,7.938426e+07,0.0
522,TRANSFER,1585,7,1.7733729e+09,0.004416403785488959
523,CASH_OUT,15,15,3.477007e+07,1.0
523,TRANSFER,15,15,3.477007e+07,1.0
524,CASH_IN,693,0,1.04104824e+08,0.0
524,CASH_OUT,776,2,1.1370577e+08,0.002577319587628866
524,DEBIT,18,0,27022.41,0.0
524,PAYMENT,929,0,1.7725498e+07,0.0
524,TRANSFER,248,2,1.3222095e+08,0.008064516129032258
525,CASH_IN,1714,0,2.5291475e+08,0.0
525,CASH_OUT,2066,1,2.9737875e+08,0.000484027105517909
525,DEBIT,127,0,363038.94,0.0
525,PAYMENT,3418,0,7.229359e+07,0.0
525,TRANSFER,698,1,3.3352042e+08,0.0014326647564469914
526,CASH_IN,533,0,8.184375e+07,0.0
526,CASH_OUT,529,6,7.4411416e+07,0.011342155009451797
526,DEBIT,42,0,228736.8,0.0
526,PAYMENT,1123,0,1.050151e+07,0.0
526,TRANSFER,243,6,1.0577485e+08,0.024691358024691357
527,CASH_IN,518,0,8.140043e+07,0.0
527,CASH_OUT,483,3,7.6523864e+07,0.006211180124223602
527,DEBIT,39,0,125195.164,0.0
527,PAYMENT,1434,0,1.2152278e+07,0.0
527,TRANSFER,223,3,1.0569717e+08,0.013452914798206279
528,CASH_IN,159,0,2.7322788e+07,0.0
528,CASH_OUT,116,7,2.2521246e+07,0.0603448275862069
528,DEBIT,28,0,32960.89,0.0
528,PAYMENT,566,0,4.8898825e+06,0.0
528,TRANSFER,68,7,3.0552814e+07,0.10294117647058823
529,CASH_OUT,20,3,7.3760055e+06,0.15
529,PAYMENT,5,0,9889.649,0.0
529,TRANSFER,8,3,7.856011e+06,0.375
530,CASH_IN,121,0,1.9525536e+07,0.0
530,CASH_OUT,83,4,1.4347934e+07,0.04819277108433735
530,DEBIT,28,0,48915.72,0.0
530,PAYMENT,137,0,952670.4,0.0
530,TRANSFER,40,4,1.989431e+07,0.1
531,CASH_IN,94,0,1.6469938e+07,0.0
531,CASH_OUT,42,7,1.8473772e+07,0.16666666666666666
531,DEBIT,13,0,12346.84,0.0
531,PAYMENT,75,0,590653.3,0.0
531,TRANSFER,26,7,2.2223818e+07,0.2692307692307692
532,CASH_OUT,32,3,5.6177405e+06,0.09375
532,DEBIT,3,0,4364.58,0.0
532,PAYMENT,46,0,342824.16,0.0
